-35778.68168151231,-16873.161271124372,2733.1915822066885,-11110.434147570733,-7227.556610639251,-75508.55448417326,56395.992893528644,18314.069441102813,-12201.716917538193,57993.69968040344
-14916.35816254856,16809.546654347134,6084.74336539135,51303.542283950526,59872.353853572735,-93709.30588949527,54203.18699982615,-22629.547186060267,4829.277325984359,59317.93486251071
90320.11698904664,-22794.194942813094,-42057.622569695945,-63145.58788101083,-28515.20833280425,-43377.32437232392,12637.689106257032,-1866.5143466532656,24895.821982960322,3400.3975035426156
37376.80748601573,-3643.164594862843,3815.62833149143,-7882.275038390993,-39981.02267551627,-17105.774409628746,17014.409909760914,22363.41344939055,41510.582886706936,93094.28366530008
15322.170505744274,-65652.79576300655,33288.160306845566,41711.83151352113,-27756.720022790727,14054.532943926997,33308.99335086232,11646.492559360091,2185.075109807398,132955.32834766997
56771.04164097471,35288.103034366766,-21014.17261301352,-53672.29321574902,-50507.10584885104,5878.8160436732305,-40958.788477917915,-39440.651039449076,-923.7690505899382,127250.61100674862
-6067.214910992617,20160.1996767449,10185.133498233208,-63432.59026718336,2064.274866470487,-102710.9229890281,19310.485722647492,9289.951008712293,-46610.14538681559,41680.52863274435
39722.2613557928,-66672.25266093764,-37140.35289306269,-24860.32208599102,35197.76116483633,37359.345225737256,-21105.242926344195,87790.72517096909,-3780.4115472375224,47422.215990816694
39436.99291818318,12740.58894574808,30395.621771483882,-45029.50962235654,52546.39547377253,-42189.84843599935,-3138.10158082576,14691.697324583845,27837.379516555768,96150.08414019247
-4022.7551391395878,3680.6644483080154,-34600.518446683134,-30132.105048490346,-58919.11000346036,-74035.61623155141,-6355.789234077778,52702.07561827067,-78496.53193873989,69001.57364899838
4181.819842065001,-53355.54554818844,48767.27668916434,17591.945144293524,-43231.93103257481,-105784.85908876306,-10371.645128251697,14226.38174636008,18361.291600446923,2519.026481608357
-2830.80160492721,-25623.77570945233,-13799.089226630444,19664.34036864856,10804.377762196707,-13718.546506295554,-14874.282920696121,20351.006601680245,40331.92171485169,44662.8087133739
24917.65530520787,-31812.099477872172,-53208.322392308604,-44324.822221874674,-5571.568065547232,-59509.67728995588,16919.611616895512,26713.081296190634,-52382.23761885635,80921.93448540123
35900.33761588965,15097.810990794003,25413.988397159315,58163.47501416235,-57757.30426305404,-70705.36517716107,-44658.304453339864,75096.69874914963,-9075.016319893593,122024.86635774435
-37460.754550118094,-6757.364137011065,31436.86256661867,41330.6984888014,-33268.461560167416,-74011.27808325269,-32943.64497865865,13810.474270731002,20181.007003964747,17710.00407488878
9088.826313288084,-74882.11588547613,35529.09169100949,-33097.8533261653,32389.819454111122,-94627.77080291141,-1254.749823725699,-4858.39679653858,-8389.812102947504,18372.515165943827
1999.5381253535697,-9968.086585394187,17633.277963233373,4310.623636367575,-6966.78911068459,-55033.61348435861,-11790.171277916828,45628.28195675852,3156.0430177667035,14790.860270076713
13059.324053603123,-43890.54228534793,-38020.56922064445,-5336.939243752352,-16879.193137371854,-50033.045019515666,-23156.217474831683,-8410.389114051584,-82911.44902187036,57326.00911229106
29671.50393263754,-72662.08544763195,-30336.794558191687,-55843.14173293393,-48240.03628477778,-32246.116437367204,33594.501027950006,-23796.164102416682,-7055.321424121301,-17376.741585417712
18356.063888919834,-3770.1508430409517,3499.875708425469,-38514.637934361774,-20507.963315051464,-73640.75923499523,-20453.661537685868,-140.266235165941,43543.75747218477,32564.152475249717
-33955.454898283526,-19472.412427130712,60321.04407245166,-3585.1500142841915,36938.84851191405,19465.886154072854,2499.0453342285673,18278.252169766485,49181.39095670766,32073.224472693637
63474.556039767784,-21124.73460575451,-69046.6111554122,25013.720602862537,15106.992330310459,14836.435938554276,-6718.197639824663,-7307.987059374199,47386.31318297997,18448.58571263832
50317.94756613577,6529.056490141222,-51179.396811117374,7570.177228655239,-31957.019847830277,122.98136537073594,10789.14938015246,-6631.707838142156,21944.58532108144,90651.43898467967
-16530.589687308853,20062.440170235135,2182.78281654263,835.3706131699519,-8833.760056905323,-17991.4085158371,-53582.70143336427,22243.291697598386,54810.724131849645,31569.79292825735
-14124.685393807622,-32644.433200439013,7265.048904671276,-47745.70231981182,24148.27356781431,-71418.26175161469,-9766.01444513299,43704.20380102477,-18822.110831886508,-14956.252099836875
43218.12081011063,-53395.71084679715,-12847.386860154169,-84.1383489532891,-1410.9515023898125,-119512.36468084929,-656.0272358959394,19694.930638481994,-5327.572677109142,95428.18110381509
-7344.105073335046,-45065.99522851984,-14462.313433142019,-12954.858040345956,-21095.534305221525,26583.47576856619,60673.94407802449,20977.5987045195,57715.12309868444,25636.193374189123
-5474.040733303616,21507.78499911403,-33922.37884226612,-3447.2813865935545,20317.413219846847,-10364.712923286495,26252.926646304637,40174.08662081796,33594.525917313396,69806.76912153838
-25969.264135929465,-8919.958179364668,-13110.79746457309,41003.78169924795,-9519.79903204922,-28581.238102757456,-2071.7876039753446,54267.187100086994,24289.36386734523,24768.939468395612
18468.770894578214,-10.920792605693805,-46279.897273345916,19658.704019690602,-30224.052502132152,-2622.5705402158537,11457.742819061199,17315.076571544996,29858.649609324337,19999.937649145297
-25107.2266361118,11021.148897785763,8960.466598270978,29508.731010095275,-7092.412596579379,-82908.62402549751,-17373.967124317245,-5230.61436331947,23736.56043389403,61772.585872850046
41049.1361233562,27564.87851423663,-31587.96136757725,44247.688181399615,32791.428145772625,-60841.32511198427,3263.8654359485467,-33427.1692624397,7331.450231353695,69689.0162038859
-34834.96147868789,-18730.492230501957,58643.23622600874,31310.543324750175,69668.05215881484,-57644.17484779296,-25570.989923011723,18879.248329653878,-38281.99590009535,47562.33023696939
-15166.960996622558,45029.838142850545,22883.95265798047,-686.3748984170625,44577.52018465833,-67024.98560960847,39011.766343964955,11538.455551398685,-95357.38173981309,91403.88276105434
-9280.656086932357,-113804.00618083646,-8395.92364369375,44909.77461147695,-9523.8418637887,-51951.486112830695,9072.044277773286,-32246.484255491774,-13193.046449116802,11697.133319587623
-26099.734309916843,-61161.811553977,26319.466988456563,-24813.49443726948,33057.81349504306,-87489.70720191095,18546.50381917639,98624.61905868849,35606.60221328611,45443.46172772039
54647.825573036105,-17139.71002668493,-54873.75271552299,22723.148686875742,72817.49909722713,-12963.55072203416,36332.65249703416,-11546.31725462979,9049.458103942898,5376.035580891948
-76965.30042411343,-31535.01270852528,-20742.40170536825,25408.425197170123,-19722.744749693567,-7617.853505940529,3534.591963327077,-23632.350330494184,83836.70127893185,105694.29713958439
-6425.322956940461,46591.870739124046,28884.11985438541,26813.301402812518,28650.287226914876,-30552.3245270192,34015.13361012893,-60384.23062268198,21112.798469895508,47917.814584862856
-54262.868375232814,24137.501117134685,-41075.52571992622,48898.19234427962,20704.940192969883,-41740.58404044506,55488.068810216566,-19924.556092745792,-25611.86071634728,58985.245095999104
59393.29694382929,-10312.890259467444,-31354.08187152385,-5744.5985120634705,1871.1244606444602,-27253.18498478865,-9418.317244211516,6896.795573706964,25104.286367407196,82401.88539477748
-17203.984424609902,-20604.008628242118,17952.799889354585,3289.8719640830386,31903.21426381094,-102973.66875902632,7593.661647526589,42473.499386964555,45505.76285994423,71016.2307443581
6101.942466698051,-47646.2597330192,18812.406791132285,42496.78652651041,21336.6268394349,-39546.61409768472,-35335.462385880324,47475.29169362462,-5001.32366577641,56254.958620861034
57017.84449321914,-23983.406235212842,16103.960450329352,5974.868443883106,19562.001755499252,-93129.28108815331,20485.742578139372,-20771.850083742822,-7268.521800262761,8914.830012104452
10308.972557064099,41135.75660686905,-10929.19852495678,-18161.811075954618,-59076.66917700364,-23791.819199702702,-36645.2300902078,-57832.3201740573,65299.001828666034,-2170.8298615112135
33516.53615135964,-6374.555434643816,-24505.139447994516,20250.581992632888,-41653.84703576,-6470.971834136242,11632.288579033047,-2305.731717855777,-40944.00832668902,28945.47753518327
-14599.833056534393,-76080.39908990532,64268.133416679455,-11506.671628428769,-2384.7331865149,-64069.96387238299,-45119.3993030408,-53821.796507912615,35889.5352780148,35901.76147880871
35225.33654322338,-2872.8161504062737,-32196.86394558159,36386.60746299611,-19209.66763432649,-80561.43842683888,40085.38294230165,53198.986409501886,-44188.84927393371,-3810.541185898541
53870.59159946481,-59569.89259279157,-79157.63390389318,4552.174623071466,20574.320162480093,-42286.90874795213,-11622.434759696942,66147.28515861188,8936.005156850677,49166.10808040082
48884.87735223835,-5542.316933475839,-25456.418224621182,9696.160785400767,46307.68269354347,-29527.043345577407,23020.37630935206,67249.5716078331,-52482.69748391106,88018.31689134045
78444.94966888255,26659.236720080076,7572.777666928039,-23276.075737154228,14742.596368538669,-88419.90300390613,37787.045398243135,5625.890709016393,16742.480412843066,77307.86892266823
-32650.104502880262,-15621.198533232257,-29788.432763380824,13202.791414177707,28920.83786313991,-9616.714359311476,11179.02581161024,53177.88698765033,-28908.638245486516,124671.49074830032
82688.2606707921,-58371.62299957821,-10417.32302819577,-57951.59692719342,-37809.60640198195,-26684.52542465835,-5684.262374247288,-13118.790360892053,11637.02807497285,83560.03470537954
